# time acc.x acc.y acc.z gyro.x gyro.y gyro.z
29.192395 -2.932981 12.731243 -3.403402 -0.157868 -1.095803 -2.050383
29.202537 2.582115 9.843745 1.511323 -0.353089 -1.011167 -2.202922
29.212644 11.041888 11.481120 3.995976 -0.508053 -0.661225 -1.870441
29.222786 13.916391 9.799562 1.823205 -0.264815 -0.892337 -1.443623
29.232922 7.548820 8.871716 1.098081 -0.524301 -1.906757 -1.362867
29.243040 -0.268997 7.374687 5.139539 -0.885641 -2.201164 -1.770526
29.253150 -2.587313 15.883841 -5.482609 -0.776269 -2.212320 -1.986118
29.263311 -8.185577 14.844237 -1.945358 -0.034431 -1.505888 -2.380197
29.273462 -9.903522 13.830624 2.730258 -0.462461 -1.100896 -2.306474
29.283593 -2.628897 16.395846 2.184467 -0.263118 -0.262296 -2.164605
29.293735 -3.372214 14.155500 -1.581497 0.399905 0.027746 -2.062994
29.303878 -1.316398 9.048448 -0.388552 0.193771 0.218602 -1.855890
29.313998 0.684839 8.635206 0.232611 -0.229894 -0.030456 -1.653879
29.324109 -0.544492 8.882112 1.251423 -0.313317 -0.194878 -1.507645
29.334229 -0.713428 9.360329 2.501546 -0.277668 -0.230285 -1.331098
29.344337 0.115656 9.807359 2.215655 -0.270150 -0.258173 -1.180984
29.354456 -0.281992 9.802161 2.771843 -0.201035 -0.322681 -0.990856
29.364606 -0.510705 9.947705 2.652288 -0.129495 -0.350570 -0.855778
29.374741 -1.576299 10.353151 2.623699 -0.137740 -0.290670 -0.720458
29.384859 -1.869987 10.280378 2.966768 -0.129010 -0.019786 -0.595808
29.394970 -1.025309 9.869735 1.682858 -0.115186 0.157731 -0.517477
29.405111 0.365161 9.633225 1.464541 -0.181149 0.187318 -0.483525
29.415248 0.690037 10.049067 2.051917 -0.173874 0.048844 -0.466792
29.425381 0.619864 9.641022 2.527536 -0.094573 -0.105392 -0.459032
29.435507 0.141646 9.596839 2.834219 -0.071292 -0.226647 -0.430901
29.445646 -0.307983 9.451295 2.966768 -0.027640 -0.284607 -0.412712
29.456075 -0.781002 9.282359 3.010951 0.008009 -0.248715 -0.374638
29.466215 -1.280012 9.433102 3.049937 0.021347 -0.118973 -0.338504
29.476361 -0.630260 9.453894 2.363798 0.028380 0.018773 -0.335837
29.486503 -0.001300 9.534463 2.576917 0.018194 0.068730 -0.326864
29.496634 0.022092 9.693002 2.649689 0.045113 0.032596 -0.322984
29.506740 -0.497710 9.581245 2.184467 0.011889 0.016833 -0.335594
29.516851 -0.557487 9.716394 2.202660 0.039777 0.043024 -0.344325
29.526993 -0.066275 9.446097 2.556125 0.058451 0.044964 -0.355480
29.537126 0.196225 9.485082 2.384590 0.056511 0.020713 -0.394282
29.547262 -0.001300 9.490280 2.457363 0.070819 -0.007660 -0.419745
29.557387 -0.398948 9.648819 2.366397 0.071789 0.011740 -0.437933
29.567541 -0.333973 9.508473 2.462561 0.085127 0.009800 -0.468247
29.577701 -0.526299 9.602037 2.485952 0.103073 0.017076 -0.480615
29.587820 -0.573081 9.544859 2.226051 0.093615 0.025806 -0.511414
29.597913 -0.822586 9.744983 2.304021 0.107195 0.046662 -0.521842
29.608038 -0.957735 9.693002 2.262437 0.108165 0.085706 -0.525237
29.618178 -0.721225 9.487681 2.132487 0.117866 0.115292 -0.550458
29.628320 -0.557487 9.295354 1.716645 0.119321 0.094679 -0.583682
29.638453 -0.448329 9.274562 2.218254 0.142359 0.041084 -0.623454
29.648570 -0.443131 9.513671 2.961570 0.164185 0.004465 -0.644310
29.658680 -0.793997 9.570849 3.029144 0.186496 -0.014936 -0.661770
29.668808 -1.277413 9.563052 2.595110 0.202502 0.011255 -0.665893
29.678941 -1.599690 9.539661 2.114293 0.199349 0.059515 -0.643582
29.689064 -1.690655 9.503275 1.929764 0.181403 0.112625 -0.620786
29.699187 -1.498328 9.542260 1.979145 0.184799 0.130328 -0.604780
29.709323 -1.490531 9.781369 2.106496 0.190134 0.132510 -0.581499
29.719438 -1.415160 9.508473 1.794615 0.202017 0.111897 -0.562099
29.729538 -1.485333 9.617631 1.732239 0.192074 0.100257 -0.541243
29.739673 -1.389170 9.594240 1.828403 0.199592 0.083766 -0.536150
29.749792 -1.498328 9.677408 1.940160 0.192074 0.072368 -0.522084
29.759906 -1.820605 9.721592 2.340407 0.205169 0.089101 -0.524267
29.770042 -1.732239 9.835948 2.657486 0.232330 0.125963 -0.505594
29.780171 -1.841398 9.667012 2.615902 0.247851 0.138573 -0.490801
29.790282 -1.953155 9.906121 2.322214 0.243001 0.196291 -0.468490
29.800763 -1.807610 9.924314 2.077907 0.268707 0.221269 -0.484738
29.810894 -1.511323 10.077656 1.651670 0.283985 0.245520 -0.519174
29.821027 -1.199442 9.978893 1.893378 0.315754 0.222482 -0.574467
29.831147 -1.376175 9.877532 2.613303 0.363043 0.203323 -0.621999
29.841252 -1.667264 9.822953 2.589912 0.375411 0.259101 -0.670743
29.851346 -1.750432 9.799562 2.634095 0.422701 0.339857 -0.727733
29.861449 -1.500927 9.874933 3.005753 0.470475 0.448986 -0.780600
29.871567 -1.407363 9.880131 2.816026 0.507579 0.511796 -0.864024
29.881698 -1.228032 10.030874 2.561323 0.568934 0.543080 -0.939202
29.891821 -1.217636 10.285576 2.298823 0.633685 0.567331 -1.027475
29.901950 -0.931745 10.493497 2.272833 0.680489 0.554235 -1.129330
29.912066 -0.955136 11.296591 2.174071 0.730204 0.537260 -1.234579
29.922173 -0.884962 11.842383 2.200061 0.800532 0.525377 -1.350256
29.932315 -0.755012 12.362184 2.109095 0.859462 0.528044 -1.481454
29.942470 -0.588675 12.260823 1.464541 0.912571 0.531197 -1.627930
29.952616 -0.656250 12.286813 0.931745 0.957921 0.529499 -1.765676
29.962737 -0.508106 12.819610 1.022710 1.012970 0.551325 -1.889356
29.972842 -0.458725 13.575921 1.105878 1.057107 0.572181 -2.038500
29.982950 0.268997 14.649312 2.517140 1.137136 0.469842 -2.190554
29.993148 0.975928 15.369237 2.210457 1.227834 0.475662 -2.355461
30.003295 1.334591 15.811069 2.106496 1.340602 0.638386 -2.459013
30.013407 1.534715 16.310078 2.285828 1.385708 0.812266 -2.558442
30.023529 2.210457 15.574559 2.953773 1.356850 1.049926 -2.630710
30.033820 2.103897 15.442009 2.420976 1.315138 1.115404 -2.707100
30.043982 0.601670 14.685698 1.129269 1.466464 0.799413 -2.838056
30.054100 -2.007734 14.945599 0.443131 1.486835 0.313423 -3.095117
30.064203 -4.032362 14.831242 3.767263 1.447549 0.078188 -3.344417
30.074327 -4.375431 14.571342 7.179761 1.268576 -0.060528 -3.447726
30.084446 -3.309837 13.791639 7.803523 1.214254 -0.297217 -3.287185
30.094574 -3.325431 11.231616 5.641148 1.323141 -0.560583 -2.939425
30.104726 -3.299441 7.876295 3.413798 1.273426 -0.614906 -2.585845
30.114833 -2.938179 7.190157 3.837436 1.004968 -0.402224 -2.249241
30.124965 -1.157858 6.202534 2.226051 1.156051 -0.206519 -1.783864
30.135084 -0.352166 5.589168 0.180631 1.365823 -0.119700 -1.177347
30.145200 -0.450928 2.834219 3.642511 1.157506 -0.433508 -0.740829
30.155366 2.961570 3.216273 3.899812 0.882743 -0.596717 -0.204396
30.165502 4.799069 3.598327 2.231249 0.920574 -0.714820 0.204233
30.175832 3.704887 2.969367 2.137685 0.935125 -1.202508 0.631294
30.185970 2.103897 3.107115 2.002536 0.853399 -1.624475 0.979781
30.196072 0.809591 2.966768 1.877784 0.835696 -1.863833 1.282433
30.206203 0.087067 2.904392 2.129888 0.736751 -1.983390 1.581448
30.216329 -0.063676 3.148699 2.836818 0.645083 -2.059053 1.911747
30.226447 0.074072 3.294243 3.109714 0.632230 -2.226870 2.253929
30.236571 -0.014295 3.626916 3.408600 0.598278 -2.401963 2.578407
30.246688 -0.110458 3.980382 3.611322 0.583243 -2.622404 2.838135
30.256791 -0.588675 4.604144 3.655506 0.532073 -2.864187 3.083071
30.266909 -1.433353 5.560579 4.016768 0.441859 -3.104272 3.303027
30.277037 -2.413179 6.680752 4.151916 0.388749 -3.245655 3.511586
30.287173 -3.385209 7.278523 4.263674 0.382202 -3.279364 3.681585
30.297308 -3.863426 8.281741 4.279268 0.351403 -3.235227 3.813996
30.307421 -4.141520 9.123820 4.559961 0.324484 -3.230862 3.908817
30.317532 -3.977783 9.885329 4.809465 0.329335 -3.291005 3.953197
30.327660 -3.325431 10.527284 5.217510 0.309691 -3.470947 3.961442
30.337825 -3.091521 11.572086 5.784094 0.303386 -3.771175 3.971628
30.347966 -3.473575 12.421961 5.986816 0.355526 -4.007622 3.879474
30.358078 -3.876421 12.791021 6.392262 0.440889 -4.230489 3.798475
30.368245 -4.567758 12.572704 7.283722 0.414941 -4.300332 3.790715
30.378339 -5.420232 12.770229 8.203771 0.345825 -4.200175 3.789502
30.388442 -5.355257 12.619486 8.793745 0.283985 -3.969548 3.780287
30.398595 -4.983599 12.351788 9.232978 0.187466 -3.746196 3.801143
30.408736 -4.996594 12.458348 9.235577 0.060876 -3.530605 3.831942
30.418856 -5.170728 12.887184 9.017260 -0.073717 -3.310163 3.815694
30.428956 -5.207114 12.985946 8.606617 -0.213888 -3.157139 3.760401
30.439072 -5.474812 13.131491 7.535825 -0.345814 -2.983017 3.661942
30.449217 -5.872460 13.349807 6.753524 -0.403046 -2.747539 3.543840
30.459355 -6.314291 13.651292 5.461816 -0.415899 -2.470108 3.434953
30.469477 -7.229142 13.583718 4.640530 -0.357454 -2.173276 3.294782
30.479570 -7.777533 13.100303 4.164911 -0.338781 -1.823333 3.100531
30.489672 -7.618994 12.564907 3.515159 -0.363032 -1.437257 2.833770
30.499806 -6.844489 11.660452 3.556743 -0.393831 -1.105019 2.545668
30.509946 -5.888054 10.717012 3.541149 -0.412746 -0.903250 2.255384
30.520064 -5.058970 10.059463 3.416397 -0.464401 -0.877787 1.963159
30.530193 -5.165530 10.194611 3.413798 -0.534486 -1.007530 1.632860
30.540324 -5.620356 10.277779 3.140902 -0.542004 -1.202508 1.247269
30.550446 -6.501420 10.004883 2.249442 -0.541519 -1.333221 0.857555
30.560602 -6.987435 9.846344 1.189046 -0.509265 -1.319155 0.464932
30.570731 -7.208350 9.838547 0.583477 -0.466826 -1.240097 0.093649
30.580831 -6.940652 9.602037 0.424938 -0.419294 -1.186259 -0.286365
30.590953 -6.766519 9.459092 0.323577 -0.398681 -1.158613 -0.636549
30.601995 -6.566395 9.347334 0.357364 -0.381948 -1.137515 -0.968061
30.612141 -6.303895 9.698200 0.414542 -0.363517 -1.126602 -1.276291
30.622253 -6.121965 9.947705 0.936943 -0.349451 -1.105019 -1.558573
30.632371 -4.494985 10.880749 1.563304 -0.416869 -0.990311 -1.746275
30.642523 -3.114912 10.794982 0.066275 -0.199822 -1.089740 -1.932281
30.652666 2.298823 9.121221 4.157114 -0.254387 -0.390099 -1.744578
30.662827 8.466270 9.420107 5.464416 -0.461248 -0.090841 -1.337403
30.672963 9.077037 8.141394 5.058970 -0.579108 -0.181298 -0.997404
30.683093 6.961444 10.449314 3.195481 -0.813858 -0.523722 -0.902340
30.693226 3.450184 13.768248 -1.849195 -0.509265 -0.458487 -1.395363
30.703354 -4.136322 14.576540 -3.541149 -0.072020 -0.861781 -1.802053
30.713484 -8.731369 12.967753 -0.755012 -0.471676 -0.691781 -1.863650
30.723606 -6.823697 14.950797 1.838799 -0.528181 0.103409 -2.045775
30.733763 -0.328775 13.695476 3.065531 -0.184059 0.634506 -1.847160
30.743885 -0.035087 10.846962 0.139047 0.028137 0.651240 -1.650969
30.753997 -0.500309 7.333103 0.113057 -0.128282 0.475662 -1.514436
30.764133 -0.690037 8.195974 1.043502 -0.406199 0.093466 -1.376448
30.774242 -1.404764 10.095849 2.888798 -0.299009 0.006648 -1.133937
30.784356 -0.287190 10.537680 2.088303 -0.208553 -0.064893 -0.833225
30.794500 0.146844 10.293373 1.664665 -0.249052 -0.171112 -0.660800
30.804666 -0.832982 9.698200 2.132487 -0.245414 -0.364150 -0.493468
30.814818 -1.617883 9.872334 2.228650 -0.228681 -0.320741 -0.280544
30.824932 -1.552908 9.934710 1.849195 -0.254387 -0.177660 -0.104482
30.835044 -1.025309 9.864537 2.644491 -0.269180 0.020713 0.031081
30.845162 -0.180631 9.919116 2.605506 -0.292704 0.144636 0.101651
30.855276 0.183230 9.799562 2.680877 -0.257540 0.154821 0.110382
30.865402 0.432735 9.802161 2.345605 -0.203218 0.129600 0.097529
30.875510 0.674443 9.591641 1.989541 -0.159323 0.133965 0.052179
30.885625 1.516521 9.466889 1.919368 -0.105001 0.055392 -0.001173
30.895758 1.989541 9.014661 2.148081 -0.138710 -0.164322 -0.071743
30.905963 1.555507 9.347334 2.571719 -0.148168 -0.360270 -0.146679
30.916074 1.098081 10.012680 3.052536 -0.127069 -0.462367 -0.182813
30.926215 0.687438 9.856740 2.605506 -0.064987 -0.503594 -0.161714
30.936345 -0.230012 9.206988 2.893996 -0.045101 -0.458002 -0.188148
30.946436 -0.877165 9.602037 2.969367 -0.040978 -0.288245 -0.155894
30.956557 -0.786200 9.451295 2.553526 -0.028853 -0.078231 -0.142799
30.966700 -0.027290 9.409711 2.623699 -0.018182 0.077461 -0.113212
30.976828 0.677042 10.004883 2.306620 -0.003389 0.099772 -0.120730
30.986931 1.321596 9.750181 1.908972 0.019649 -0.036762 -0.179903
30.997045 1.316398 9.986690 2.376793 0.041475 -0.197546 -0.240288
31.007143 1.069492 9.986690 2.478155 0.069364 -0.322439 -0.315951
31.017252 0.619864 9.763176 2.524937 0.104770 -0.368030 -0.346022
31.027397 -0.152042 9.513671 2.566521 0.095555 -0.308858 -0.373183
31.037514 -0.178032 9.253770 2.787437 0.107438 -0.137161 -0.420715
31.047640 0.430136 9.157607 2.644491 0.104043 0.003980 -0.478675
31.057748 1.163056 9.414909 2.847214 0.114713 -0.014693 -0.538818
31.067871 0.923948 9.568250 2.751051 0.175583 -0.105392 -0.618361
31.077961 0.513304 9.552656 2.709466 0.182373 -0.182025 -0.653767
31.088074 -0.162438 9.731988 2.345605 0.194499 -0.208216 -0.679959
31.098203 -0.456126 9.622829 1.846596 0.223600 -0.178873 -0.678988
31.108341 -0.398948 9.495478 1.675061 0.195226 -0.141283 -0.681656
31.118488 -0.055879 9.599438 2.309219 0.207109 -0.158744 -0.675836
31.128628 -0.022092 9.591641 2.153279 0.222145 -0.231012 -0.682141
31.138754 -0.492512 9.425305 2.306620 0.227723 -0.298430 -0.692812
31.148869 -1.022710 9.451295 2.459962 0.242031 -0.242895 -0.675593
31.158981 -1.077289 9.461691 2.756249 0.259007 -0.159957 -0.641884
31.169133 -0.910953 9.594240 2.265036 0.258764 -0.080898 -0.617633
31.179262 -0.970730 9.757978 2.223452 0.248579 -0.046947 -0.611328
31.189378 -0.916151 9.817755 2.036323 0.253671 -0.026819 -0.589502
31.199488 -1.038304 9.893126 2.031125 0.257309 -0.018088 -0.573012
31.209687 -1.108477 9.768374 1.755630 0.267979 -0.006205 -0.553853
31.219786 -0.918750 9.414909 1.235829 0.242273 -0.032881 -0.552398
31.229900 -0.923948 9.628027 1.903774 0.261432 -0.064650 -0.553853
31.240049 -0.866769 9.534463 1.989541 0.278892 -0.097874 -0.552883
31.250182 -1.215037 9.781369 2.106496 0.291503 -0.109757 -0.549731
31.260299 -1.113675 9.667012 2.257239 0.318664 -0.062468 -0.568161
31.270506 -1.134467 9.524067 2.257239 0.333942 -0.002810 -0.576892
31.280617 -1.001918 9.508473 1.932363 0.347038 0.038659 -0.604053
31.290740 -1.124071 9.534463 1.734838 0.361346 0.044722 -0.640187
31.300882 -0.791398 9.682606 2.397585 0.403058 0.060485 -0.669288
31.311022 -0.843378 9.573448 2.400184 0.429491 0.042782 -0.709302
31.321169 -1.202041 9.752780 1.919368 0.447437 0.049329 -0.732826
31.331303 -1.480135 9.981492 2.394986 0.494484 0.108502 -0.751499
31.341413 -1.467140 10.015280 2.059714 0.523343 0.176647 -0.784965
31.351569 -1.547710 10.285576 2.158477 0.564569 0.277774 -0.807034
31.361695 -1.176051 10.075057 2.023328 0.613314 0.320941 -0.859659
31.371823 -1.428155 10.251789 1.841398 0.635625 0.385691 -0.889487
31.381993 -1.394368 10.298571 1.607487 0.668849 0.417702 -0.938717
31.392127 -1.144863 10.644240 1.714046 0.732629 0.401939 -0.994979
31.402253 -1.017512 10.883348 1.898576 0.758820 0.399757 -1.055607
31.412346 -1.298205 10.917135 1.864789 0.832543 0.384721 -1.115992
31.422486 -1.643873 10.961319 1.438551 0.890988 0.422795 -1.169344
31.432595 -1.508724 11.044487 1.724442 0.947008 0.473480 -1.239672
31.442739 -1.602289 11.624066 1.690655 0.987264 0.538472 -1.308545
31.452895 -1.308601 12.408966 1.695853 1.039647 0.614620 -1.371355
31.463062 -1.027908 12.811813 1.241027 1.133013 0.638629 -1.459386
31.473186 -0.593873 13.144486 1.285210 1.260331 0.682523 -1.548387
31.483284 0.035087 14.191886 1.877784 1.363883 0.741938 -1.642966
31.493392 0.687438 14.909213 1.584096 1.485138 0.714050 -1.773679
31.503524 1.176051 15.475797 1.357982 1.599117 0.668700 -1.906817
31.513677 1.979145 15.496589 1.693254 1.681086 0.593280 -2.056931
31.524080 3.613921 15.460202 1.849195 1.710672 0.429828 -2.188371
31.534214 4.099936 15.382232 2.756249 1.700002 0.290627 -2.287073
31.544344 3.312436 14.865029 2.192264 1.815921 0.097589 -2.401538
31.554472 0.482116 13.765649 1.856992 2.005807 -0.269086 -2.514790
31.564584 -1.766026 12.720847 3.647709 1.991256 -0.310070 -2.622464
31.574934 -2.914788 13.360204 4.281867 1.726678 -0.541183 -2.863277
31.585089 -3.938797 13.627901 6.454638 1.535337 -0.896702 -3.054375
31.595216 -3.702288 14.438792 6.576791 1.448034 -1.178257 -3.029639
31.605340 -1.906373 12.536318 4.721099 1.721342 -1.226759 -2.799739
31.615482 -2.426174 9.321344 3.133105 1.767904 -1.282293 -2.482294
31.625638 -3.486570 7.400677 2.106496 1.531215 -1.341951 -2.058143
31.635782 -2.524937 7.125182 0.419740 1.470345 -1.175832 -1.743608
31.645880 -1.701051 6.532608 0.375557 1.491928 -1.392393 -1.407246
31.655998 0.027290 5.550183 3.408600 1.161629 -1.599982 -0.983824
31.666129 3.421595 5.266891 4.164911 1.014183 -1.621080 -0.608176
31.676278 4.596347 3.949194 3.460580 1.066080 -1.896572 -0.266236
31.686402 3.580134 2.748452 3.387808 0.898991 -2.414088 0.127600
31.696507 1.584096 3.049937 4.021966 0.724141 -2.737354 0.458869
31.706667 -0.196225 3.166892 3.879020 0.664726 -2.859094 0.746243
31.716784 -1.506125 3.359219 3.686694 0.619377 -2.703645 1.041136
31.726889 -1.929764 3.470976 3.782857 0.572330 -2.483688 1.371192
31.737019 -1.711447 3.671100 3.559342 0.541531 -2.298653 1.714344
31.747170 -1.560705 3.964788 3.296842 0.518492 -2.205772 2.036882
31.757309 -1.656868 4.068748 3.078526 0.501274 -2.200679 2.317224
31.767446 -1.872586 4.682114 3.055135 0.433129 -2.204802 2.564584
31.777559 -1.927165 5.352658 3.296842 0.421973 -2.260337 2.795939
31.787646 -1.919368 5.862064 3.393006 0.392387 -2.318539 3.026566
31.797757 -2.005135 6.267509 3.273451 0.333457 -2.403175 3.237307
31.807942 -2.454764 6.992633 3.442387 0.297323 -2.472775 3.430830
31.818062 -2.977164 7.616395 3.431991 0.221660 -2.526370 3.588219
31.828165 -3.367016 8.562434 3.660704 0.147937 -2.609066 3.711899
31.838305 -3.502164 9.308349 4.021966 0.103558 -2.726441 3.783197
31.848455 -3.348823 10.140032 4.474193 0.078822 -2.844058 3.811086
31.858581 -2.904392 10.750799 4.648327 0.085612 -3.042189 3.799930
31.868693 -2.831620 10.976913 4.687312 0.084399 -3.348964 3.760644
31.878833 -3.192882 11.351170 5.139539 0.036382 -3.590747 3.763796
31.888983 -3.564540 11.676046 5.555381 0.006554 -3.773842 3.763069
31.899115 -3.972585 11.967135 5.693128 -0.036128 -3.853143 3.767677
31.909245 -4.164911 12.401169 6.106371 -0.083418 -3.827922 3.760644
31.919376 -4.240282 12.658471 6.088178 -0.105971 -3.781602 3.754096
31.929515 -4.341644 12.728644 5.979019 -0.120764 -3.714427 3.770102
31.939667 -4.604144 12.879387 5.454019 -0.135800 -3.586624 3.762584
31.949926 -4.692510 13.162679 5.084960 -0.162476 -3.423658 3.760644
31.960077 -5.051173 13.622703 4.341644 -0.177997 -3.248323 3.734453
31.970212 -5.259094 14.275055 3.756867 -0.173631 -2.975741 3.667520
31.980335 -5.108351 14.420599 3.772461 -0.122947 -2.770820 3.567606
31.990460 -5.019985 14.262060 3.746471 -0.047769 -2.663631 3.384026
32.000592 -5.233104 13.703273 4.172708 0.004128 -2.637440 3.135695
32.010730 -5.511198 12.991144 4.783475 -0.016970 -2.697097 2.818735
32.020860 -6.238920 12.609090 5.300678 -0.085358 -2.750207 2.491103
32.031043 -7.512434 11.868373 4.900431 -0.136527 -2.747782 2.142374
32.041192 -8.817137 11.351170 4.274070 -0.137497 -2.625314 1.781519
32.051328 -9.568250 10.355750 3.473575 -0.198125 -2.382804 1.399080
32.061445 -9.799562 9.705997 2.823823 -0.308467 -2.087912 0.989481
32.071565 -9.950304 9.900923 2.402783 -0.423174 -1.744033 0.559753
32.081886 -9.635824 10.176418 2.795234 -0.450578 -1.351894 0.144091
32.092042 -9.451295 9.882730 3.081125 -0.434087 -0.943264 -0.265751
32.102184 -8.793745 9.240775 3.431991 -0.408624 -0.619513 -0.691356
32.112324 -8.221964 9.097829 3.205877 -0.433602 -0.410227 -1.071855
32.122480 -6.849687 10.077656 4.396223 -0.551220 -0.131341 -1.399001
32.132601 -7.070603 11.257606 0.601670 -0.391405 -0.342567 -1.749913
32.142718 -4.858847 9.667012 2.693872 -0.356969 0.031141 -2.030740
32.152865 2.717263 10.548076 5.285084 -0.544429 0.711382 -1.838187
32.163005 11.800798 10.854759 3.925802 -0.396256 1.527186 -1.275078
32.173228 12.975550 8.970478 0.664047 -0.295129 1.405688 -0.855778
32.183385 10.137433 11.941145 -4.897832 -0.264330 0.360955 -0.814552
32.193533 2.031125 9.703398 -3.382610 0.013586 -0.253323 -1.522439
32.203648 -3.385209 9.929512 -1.589294 -0.689693 -0.845290 -1.518073
32.213739 -9.375923 13.347208 0.474319 -0.983373 -0.607873 -1.643451
32.223847 -7.894489 14.506366 4.760084 -0.918865 -0.210156 -1.919428
32.233976 -1.267017 14.948198 3.754268 -0.570135 0.533865 -1.684435
32.244102 0.476918 11.741021 -1.048700 -0.141135 0.381083 -1.445563
32.254256 1.742635 7.852904 -0.276794 -0.360607 0.301782 -1.370870
32.264389 1.199442 8.476666 1.095482 -0.735770 -0.441511 -1.284536
32.274527 -0.354765 9.713795 2.470358 -0.714186 -0.553308 -1.136605
32.284662 -0.835581 11.203026 2.982362 -0.505143 -0.606903 -0.946235
32.294802 -0.796596 10.535081 3.434590 -0.273546 -0.460912 -0.816977
32.304964 0.027290 9.505874 2.501546 -0.290279 -0.386946 -0.680201
32.315089 -0.812190 8.947087 2.699070 -0.300707 -0.400042 -0.538090
32.325199 -2.348204 9.776171 2.584714 -0.261905 -0.245563 -0.392584
32.335354 -1.843997 10.173819 2.038922 -0.255115 0.075763 -0.265024
32.345498 -0.695235 9.955502 2.109095 -0.294159 0.278016 -0.169717
32.355642 0.037686 9.913918 2.129888 -0.263845 0.312695 -0.162199
32.365788 1.189046 9.838547 2.028526 -0.239837 0.191683 -0.186450
32.375922 1.194244 9.446097 2.155878 -0.223103 -0.026091 -0.212399
32.386073 1.420358 9.344735 2.166274 -0.212676 -0.220342 -0.247078
32.396194 1.170853 9.498077 2.192264 -0.233774 -0.395677 -0.271814
32.406301 0.778403 9.604636 2.226051 -0.237654 -0.481040 -0.279332
32.416417 0.222215 9.477285 2.428774 -0.168296 -0.597202 -0.234225
32.426552 -1.105878 9.490280 2.613303 -0.177512 -0.503836 -0.178205
32.436687 -1.701051 9.479884 2.358600 -0.160536 -0.274907 -0.147406
32.446837 -0.890160 9.760577 2.688674 -0.139923 -0.021726 -0.105452
32.456952 0.253403 9.773572 2.475556 -0.118097 0.041327 -0.092114
32.467065 0.482116 9.885329 2.550927 -0.094816 -0.002810 -0.121215
32.477200 1.129269 10.236195 2.114293 -0.061349 -0.033366 -0.152984
32.487342 1.043502 9.511072 1.927165 -0.025215 -0.171597 -0.223312
32.497484 0.703032 9.399314 2.070110 -0.056984 -0.278302 -0.267206
32.507627 0.627661 9.521468 2.696471 -0.048981 -0.336989 -0.298248
32.517766 0.079270 9.492879 2.849813 -0.025700 -0.334807 -0.317648
32.527893 -0.437933 9.269364 2.917387 -0.020850 -0.292852 -0.320316
32.538019 -0.684839 9.427904 2.935580 0.007281 -0.128673 -0.314496
32.548181 -0.331374 9.373324 2.475556 0.008736 0.012468 -0.305523
32.558332 0.279393 9.336938 2.472957 -0.007997 0.012953 -0.322256
32.568469 0.274195 9.641022 2.597709 0.019649 -0.043309 -0.338989
32.578612 -0.001300 9.557854 2.517140 0.031775 -0.102967 -0.360815
32.588702 -0.001300 9.503275 2.595110 0.060391 -0.123095 -0.381914
32.598815 -0.237809 9.555255 2.202660 0.071061 -0.123338 -0.382884
32.608949 -0.427537 9.612433 2.657486 0.079549 -0.105149 -0.378761
32.619081 -0.344369 9.321344 2.522338 0.095312 -0.092054 -0.403255
32.629212 -0.087067 9.297953 2.514541 0.095070 -0.069258 -0.424838
32.639345 -0.003899 9.321344 2.647090 0.102345 -0.060770 -0.442056
32.649483 -0.240408 9.576047 2.860209 0.127809 -0.097389 -0.462669
32.659632 -0.253403 9.695601 2.810828 0.158850 -0.063195 -0.476493
32.669779 -0.541893 9.768374 2.688674 0.160548 -0.040157 -0.473097
32.679925 -0.819987 9.890527 2.509343 0.172916 -0.010328 -0.474310
32.690059 -0.765408 9.612433 1.412561 0.148665 0.027746 -0.479403
32.700180 -0.482116 9.435701 1.459343 0.144299 -0.010328 -0.486193
32.710342 -0.346968 9.747582 2.501546 0.156182 -0.058830 -0.484738
32.720514 -0.591274 9.830750 2.179269 0.153757 -0.134736 -0.498803
32.730632 -1.222834 9.872334 2.280630 0.178736 -0.174992 -0.489346
32.740716 -1.555507 9.482483 2.431373 0.193529 -0.095692 -0.480615
32.750874 -1.056497 9.157607 2.181868 0.189164 -0.017846 -0.474310
32.761021 -1.007116 9.230379 2.540531 0.190861 0.030171 -0.465095
32.771162 -0.625062 9.407112 2.725060 0.218992 0.044237 -0.472612
32.781313 -0.819987 9.687804 2.678278 0.215840 0.054665 -0.472612
32.791445 -1.303403 9.919116 2.400184 0.237666 0.063638 -0.460729
32.801559 -1.293007 9.669611 1.927165 0.250761 0.095406 -0.468490
32.811784 -1.209838 9.511072 1.636076 0.247124 0.139786 -0.473340
32.821908 -0.931745 9.238176 1.482734 0.274042 0.111412 -0.496136
32.832047 -0.497710 9.381121 2.140284 0.295141 0.041084 -0.554096
32.842179 -0.458725 9.490280 2.566521 0.324969 -0.014451 -0.586835
32.852316 -1.048700 9.744983 2.735457 0.357223 -0.025849 -0.599930
32.862434 -1.547710 9.622829 2.673080 0.392145 0.000100 -0.611086
32.872539 -1.890779 9.765775 2.608105 0.425369 0.109714 -0.612056
32.882692 -1.649071 9.677408 2.150680 0.457622 0.227332 -0.619088
32.892839 -1.228032 9.734587 1.539913 0.460775 0.315606 -0.657163
32.903032 -0.760210 9.900923 1.568502 0.484541 0.313908 -0.710030
32.913161 -0.768007 10.254388 1.742635 0.543228 0.266619 -0.762897
32.923287 -0.656250 10.207606 2.041521 0.599248 0.203566 -0.832982
32.933424 -1.082487 10.373943 2.054516 0.634655 0.187560 -0.863539
32.943555 -1.615284 10.467507 2.246843 0.693585 0.187560 -0.901613
